s_date,e_date,agent,day_type,time_segment,unique_location_ids,avg_distance_from_home_km,avg_speed_kmh,unique_locs,max_stay_duration,transformations,max_distance_from_home,dominent_poi,poi_dict,label
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,1557203,weekend,14-17.29,6,4.29,3.69,[ 241438 2319449  515869 3616281  968150  108135],145.33,3,18.73,residential,['religious' 'residential' 'sports' 'unpopulated' 'store'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1557203,weekend,17.30-21.29,5,2.53,1.52,[2319449  968150 3616281  872828  108135],159.09,2,18.73,residential,['residential' 'unpopulated' 'food' 'store'],0
2024-10-19 21:35:00+09:00,2024-11-17 21:30:00+09:00,1557203,weekend,21.30-23.59,1,0.0,0.0,[3616281],118.19,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 01:00:20+09:00,812704,weekday,0-5.59,2,0.22,0.27,[2752410  858433],73.86,4,3.09,residential,['residential' 'unpopulated'],0
2024-10-16 06:23:30+09:00,2024-11-15 06:00:00+09:00,812704,weekday,6-8.59,2,1.62,0.0,[2752410  858433],82.99,2,3.09,unpopulated,['residential' 'unpopulated'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:20:40+09:00,812704,weekday,9-13.59,2,1.61,0.0,[2752410  858433],86.01,4,3.09,unpopulated,['residential' 'unpopulated'],0
2024-10-16 14:00:00+09:00,2024-11-15 15:32:10+09:00,812704,weekday,14-17.29,2,1.57,0.44,[2752410  858433],73.55,3,3.09,unpopulated,['residential' 'unpopulated'],0
2024-10-16 17:30:00+09:00,2024-11-15 19:08:10+09:00,812704,weekday,17.30-21.29,2,0.81,0.63,[2752410  858433],67.81,3,3.09,residential,['residential' 'unpopulated'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,812704,weekday,21.30-23.59,1,0.0,0.0,[2752410],61.08,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 04:17:00+09:00,812704,weekend,0-5.59,1,0.0,0.0,[2752410],106.48,3,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-10 06:11:30+09:00,812704,weekend,6-8.59,3,0.72,0.27,[2752410  870566  367176],42.93,3,4.7,residential,['residential' 'unpopulated' 'store'],0
2024-10-19 09:00:00+09:00,2024-11-17 11:48:40+09:00,812704,weekend,9-13.59,4,1.01,0.87,[2752410  870566  367176 1070061],40.24,4,4.7,residential,['residential' 'unpopulated' 'store' 'healthcare'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:02:40+09:00,812704,weekend,14-17.29,3,0.43,1.09,[2752410  285508  750375],52.22,3,4.69,residential,['residential' 'outdoor_recreation' 'store'],0
2024-10-19 17:30:00+09:00,2024-11-17 19:50:10+09:00,812704,weekend,17.30-21.29,1,0.0,0.0,[2752410],66.29,3,0.0,residential,['residential'],0
2024-10-19 21:40:40+09:00,2024-11-16 23:30:30+09:00,812704,weekend,21.30-23.59,1,0.0,0.0,[2752410],46.31,2,0.0,residential,['residential'],0
2024-10-16 00:00:10+09:00,2024-11-15 00:47:30+09:00,1274004,weekday,0-5.59,1,0.0,0.0,[1282991],177.86,5,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,1274004,weekday,6-8.59,4,0.21,0.5,[1282991   60692  108490  318993],108.14,3,2.03,residential,['residential' 'healthcare' 'unpopulated' 'store'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:33:10+09:00,1274004,weekday,9-13.59,6,0.81,0.42,[1282991  108490   60692  318993  427779  706611],159.14,4,10.83,residential,['residential' 'unpopulated' 'healthcare' 'store' 'food' 'religious'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:54:00+09:00,1274004,weekday,14-17.29,5,0.81,0.03,[1282991  108490   60692  318993  706611],128.86,3,10.83,residential,['residential' 'unpopulated' 'healthcare' 'store' 'religious'],0
2024-10-16 17:30:00+09:00,2024-11-15 21:09:40+09:00,1274004,weekday,17.30-21.29,3,0.25,1.13,[1282991  108490   60692],132.57,3,2.03,residential,['residential' 'unpopulated' 'healthcare'],0
2024-10-16 21:30:00+09:00,2024-11-15 22:58:50+09:00,1274004,weekday,21.30-23.59,1,0.0,0.0,[1282991],83.57,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:11:20+09:00,1274004,weekend,0-5.59,1,0.0,0.0,[1282991],123.72,5,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:10:20+09:00,1274004,weekend,6-8.59,1,0.0,0.0,[1282991],118.95,2,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:06:50+09:00,1274004,weekend,9-13.59,2,0.04,0.07,[1282991  661998],118.72,4,1.54,residential,['residential' 'store'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:06:20+09:00,1274004,weekend,14-17.29,3,0.32,0.0,[1282991  661998  668668],115.85,3,1.78,residential,['residential' 'store'],0
2024-10-19 17:30:00+09:00,2024-11-17 20:20:40+09:00,1274004,weekend,17.30-21.29,4,0.39,1.38,[1282991  661998  668668      -1],118.17,4,7.92,residential,['residential' 'store' 'aoi_boundary'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:05:30+09:00,1274004,weekend,21.30-23.59,1,0.0,0.0,[1282991],89.42,3,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,1508605,weekday,0-5.59,1,0.0,0.0,[2321481],257.55,3,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:32:10+09:00,1508605,weekday,6-8.59,3,13.16,9.26,[2321481  366598 2334966],73.27,2,49.31,residential,['residential' 'office_building'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,1508605,weekday,9-13.59,3,38.27,0.0,[ 366598 2334966 2321481],239.02,2,49.31,office_building,['office_building' 'residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 14:00:00+09:00,1508605,weekday,14-17.29,5,19.0,2.44,[ 366598 2334966 1016448 2321481   80552],123.43,2,49.31,residential,['office_building' 'residential' 'unpopulated'],0
2024-10-16 17:30:00+09:00,2024-11-15 19:08:10+09:00,1508605,weekday,17.30-21.29,5,8.87,1.97,[ 366598 2321481   80552  292454 1016448],154.82,2,56.33,residential,['office_building' 'residential' 'unpopulated' 'religious'],0
2024-10-17 21:30:00+09:00,2024-11-15 21:30:00+09:00,1508605,weekday,21.30-23.59,1,0.0,0.0,[2321481],134.04,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:38:10+09:00,1508605,weekend,0-5.59,2,0.06,0.21,[2321481 1016448],286.61,3,1.12,residential,['residential' 'unpopulated'],0
2024-10-19 06:00:00+09:00,2024-11-16 06:00:00+09:00,1508605,weekend,6-8.59,2,0.22,4.3,[2321481 2334966],106.21,2,0.9,residential,['residential'],0
2024-10-19 09:58:00+09:00,2024-11-10 09:00:00+09:00,1508605,weekend,9-13.59,4,1.44,12.15,[ 317140 2334966 2321481 1016448],205.56,3,5.68,residential,['food' 'residential' 'unpopulated'],0
2024-10-19 14:00:50+09:00,2024-11-17 14:00:20+09:00,1508605,weekend,14-17.29,5,3.15,3.8,[2334966  317140 2321481 1016448 2183619],126.26,2,34.29,residential,['residential' 'food' 'unpopulated'],0
2024-10-19 17:30:00+09:00,2024-11-17 20:36:40+09:00,1508605,weekend,17.30-21.29,4,0.32,3.44,[ 317140 2321481 2334966  807011],107.85,3,5.68,residential,['food' 'residential' 'sports'],0
2024-10-20 21:30:00+09:00,2024-11-17 21:30:00+09:00,1508605,weekend,21.30-23.59,1,0.0,0.0,[2321481],118.8,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 05:36:40+09:00,1061406,weekday,0-5.59,1,0.0,0.0,[1207149],235.88,4,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:55:00+09:00,1061406,weekday,6-8.59,1,0.0,0.0,[1207149],151.84,2,0.0,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:57:10+09:00,1061406,weekday,9-13.59,7,0.18,1.08,[1207149  602036  480641  870765  424418  791910  791451],214.65,3,4.72,residential,['residential' 'store' 'food' 'warehouse' 'office_building'],0
2024-10-16 14:00:00+09:00,2024-11-15 17:21:40+09:00,1061406,weekday,14-17.29,6,0.39,0.28,[1207149  602036  561259 1075463  870765  424418],160.23,3,4.66,residential,['residential' 'store' 'food'],0
2024-10-16 17:30:00+09:00,2024-11-15 18:07:20+09:00,1061406,weekday,17.30-21.29,3,0.06,0.25,[1207149  602036  424418],173.44,3,1.21,residential,['residential' 'store' 'food'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:46:10+09:00,1061406,weekday,21.30-23.59,2,0.01,0.31,[1207149   22058],95.51,3,0.62,residential,['residential' 'store'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:53:10+09:00,1061406,weekend,0-5.59,2,0.04,0.02,[1207149   22058],180.23,5,0.62,residential,['residential' 'store'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:49:10+09:00,1061406,weekend,6-8.59,2,0.15,0.0,[1207149   22058],109.52,3,0.62,residential,['residential' 'store'],0
2024-10-19 09:05:30+09:00,2024-11-17 09:00:00+09:00,1061406,weekend,9-13.59,5,0.16,0.76,[1207149  870765  161921   22058  483100],130.73,4,0.95,residential,['residential' 'food' 'unpopulated' 'store'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,1061406,weekend,14-17.29,6,0.14,1.72,[ 870765 1207149  161921   22058  795966  602036],89.25,3,0.92,residential,['food' 'residential' 'unpopulated' 'store'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1061406,weekend,17.30-21.29,6,0.26,2.14,[1207149  602036  819989  870765  416418  818112],115.83,4,4.85,residential,['residential' 'store' 'unpopulated' 'food' 'office_building'],0
2024-10-19 22:00:50+09:00,2024-11-17 21:30:00+09:00,1061406,weekend,21.30-23.59,1,0.0,0.0,[1207149],105.9,3,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 05:51:40+09:00,1181606,weekday,0-5.59,1,0.0,0.0,[2140828],178.64,4,0.0,residential,['residential'],0
2024-10-16 06:09:10+09:00,2024-11-15 08:50:00+09:00,1181606,weekday,6-8.59,2,1.44,3.44,[2140828 2394771],76.82,3,4.48,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,1181606,weekday,9-13.59,3,7.43,0.79,[2394771 2140828  802930],216.45,3,40.8,residential,['residential' 'healthcare'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:42:30+09:00,1181606,weekday,14-17.29,3,4.14,5.05,[2394771 2140828  802930],129.64,3,40.8,residential,['residential' 'healthcare'],0
2024-10-16 18:04:30+09:00,2024-11-15 20:42:30+09:00,1181606,weekday,17.30-21.29,3,0.17,0.33,[2140828 2394771  222520],122.69,4,4.48,residential,['residential' 'food'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:35:00+09:00,1181606,weekday,21.30-23.59,1,0.0,0.0,[2140828],95.03,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:53:10+09:00,1181606,weekend,0-5.59,1,0.0,0.0,[2140828],158.83,5,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 08:10:10+09:00,1181606,weekend,6-8.59,2,0.18,0.7,[2140828 2394771],87.4,3,4.48,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,1181606,weekend,9-13.59,3,4.85,2.86,[2140828 2394771  802930],178.8,3,40.8,residential,['residential' 'healthcare'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:29:50+09:00,1181606,weekend,14-17.29,7,3.37,6.48,[2140828  802930  422692 2972087 2394771  444112 1042925],97.87,3,40.8,residential,['residential' 'healthcare' 'store' 'food'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:08:00+09:00,1181606,weekend,17.30-21.29,4,1.09,1.79,[2140828  444112 1042925 2972087],117.87,4,9.28,residential,['residential' 'food'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:21:40+09:00,1181606,weekend,21.30-23.59,1,0.0,0.0,[2140828],93.5,3,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,811107,weekday,0-5.59,1,0.0,0.0,[3409586],360.0,1,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,811107,weekday,6-8.59,1,0.0,0.0,[3409586],180.0,1,0.0,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,811107,weekday,9-13.59,1,0.0,0.0,[3409586],299.41,2,0.0,residential,['residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 14:00:00+09:00,811107,weekday,14-17.29,1,0.0,0.0,[3409586],210.0,1,0.0,residential,['residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:30:00+09:00,811107,weekday,17.30-21.29,1,0.0,0.0,[3409586],240.0,1,0.0,residential,['residential'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,811107,weekday,21.30-23.59,1,0.0,0.0,[3409586],150.0,1,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,811107,weekend,0-5.59,1,0.0,0.0,[3409586],360.0,1,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,811107,weekend,6-8.59,1,0.0,0.0,[3409586],180.0,1,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,811107,weekend,9-13.59,1,0.0,0.0,[3409586],300.0,1,0.0,residential,['residential'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,811107,weekend,14-17.29,1,0.0,0.0,[3409586],210.0,1,0.0,residential,['residential'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,811107,weekend,17.30-21.29,1,0.0,0.0,[3409586],240.0,1,0.0,residential,['residential'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,811107,weekend,21.30-23.59,1,0.0,0.0,[3409586],149.98,1,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,1581007,weekday,0-5.59,2,0.51,0.58,[2630553  617737],341.07,2,3.97,residential,['residential' 'store'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:56:20+09:00,1581007,weekday,6-8.59,2,1.77,7.11,[2630553  617737],130.4,3,3.97,residential,['residential' 'store'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,1581007,weekday,9-13.59,2,3.75,0.6,[2630553  617737],229.52,3,3.97,store,['residential' 'store'],0
2024-10-16 14:02:30+09:00,2024-11-15 14:00:00+09:00,1581007,weekday,14-17.29,4,3.68,1.96,[ 343440  116333  617737 2630553],156.0,2,5.65,store,['sports' 'store' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:30:00+09:00,1581007,weekday,17.30-21.29,4,1.96,6.04,[ 617737 2630553  116333  343440],153.91,2,5.65,residential,['store' 'residential' 'sports'],0
2024-10-16 21:30:00+09:00,2024-11-14 21:30:00+09:00,1581007,weekday,21.30-23.59,2,0.18,0.83,[2630553  116333],130.95,2,5.21,residential,['residential' 'store'],0
2024-10-19 00:00:00+09:00,2024-11-17 03:05:20+09:00,1581007,weekend,0-5.59,2,0.13,1.24,[2630553  866387],296.37,2,1.91,residential,['residential' 'unpopulated'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,1581007,weekend,6-8.59,3,0.71,3.59,[2630553 2235203  617737],151.53,2,4.49,residential,['residential' 'store'],0
2024-10-19 09:00:00+09:00,2024-11-17 11:56:50+09:00,1581007,weekend,9-13.59,6,3.37,6.55,[2630553 2235203  100563 2907067  617737  116333],225.1,2,27.72,residential,['residential' 'store'],0
2024-10-19 14:10:30+09:00,2024-11-17 14:00:00+09:00,1581007,weekend,14-17.29,3,2.77,9.9,[ 617737 2630553  116333],163.68,2,5.21,store,['store' 'residential'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:34:20+09:00,1581007,weekend,17.30-21.29,6,1.51,11.06,[ 617737  448190 2630553  846412   99425  116333],154.45,3,5.21,residential,['store' 'food' 'residential' 'healthcare'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,1581007,weekend,21.30-23.59,1,0.0,0.0,[2630553],141.58,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 05:40:00+09:00,1039108,weekday,0-5.59,1,0.0,0.0,[3698995],224.34,4,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 07:56:20+09:00,1039108,weekday,6-8.59,3,0.29,2.12,[3698995 3471995 1099179],82.95,3,0.79,residential,['residential' 'office_building'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:45:20+09:00,1039108,weekday,9-13.59,5,0.56,0.79,[3471995  517989 1099179 3698995 3700582],174.17,4,1.42,office_building,['residential' 'religious' 'office_building'],0
2024-10-16 14:00:00+09:00,2024-11-15 14:00:00+09:00,1039108,weekday,14-17.29,3,0.48,0.71,[1099179 3698995 3471995],148.17,3,0.79,office_building,['office_building' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 21:27:10+09:00,1039108,weekday,17.30-21.29,3,0.11,1.1,[1099179 3698995 3471995],124.2,4,0.79,residential,['office_building' 'residential'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,1039108,weekday,21.30-23.59,1,0.0,0.0,[3698995],105.46,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 03:46:20+09:00,1039108,weekend,0-5.59,1,0.0,0.0,[3698995],218.82,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-16 08:03:30+09:00,1039108,weekend,6-8.59,3,0.19,0.94,[3698995  783953 1099179],98.09,3,2.34,residential,['residential' 'food' 'office_building'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:49:00+09:00,1039108,weekend,9-13.59,3,0.41,0.55,[ 783953 3698995 1099179],123.07,4,2.34,office_building,['food' 'residential' 'office_building'],0
2024-10-19 14:00:00+09:00,2024-11-17 17:00:20+09:00,1039108,weekend,14-17.29,4,0.42,3.66,[3698995 1099179  529714  266702],126.93,4,4.02,office_building,['residential' 'office_building' 'food'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1039108,weekend,17.30-21.29,5,0.33,1.64,[3698995  517989  390172  529714 1099179],144.63,3,2.89,residential,['residential' 'religious' 'store' 'food' 'office_building'],0
2024-10-19 21:39:30+09:00,2024-11-17 21:30:00+09:00,1039108,weekend,21.30-23.59,1,0.0,0.0,[3698995],111.38,2,0.0,residential,['residential'],0
2024-10-16 00:08:10+09:00,2024-11-15 05:15:20+09:00,1533708,weekday,0-5.59,1,0.0,0.0,[3930335],70.21,4,0.0,residential,['residential'],0
2024-10-17 07:43:50+09:00,2024-11-15 07:09:40+09:00,1533708,weekday,6-8.59,1,0.0,0.0,[3930335],59.19,2,0.0,residential,['residential'],0
2024-10-17 11:59:40+09:00,2024-11-15 13:50:50+09:00,1533708,weekday,9-13.59,5,0.39,0.07,[3930335   16000  461288   24589  276200],73.48,3,8.54,residential,['residential' 'unpopulated' 'healthcare' 'food' 'office_building'],0
2024-10-16 15:33:40+09:00,2024-11-15 16:57:20+09:00,1533708,weekday,14-17.29,3,0.1,0.0,[3930335   16000   24589],64.45,3,1.38,residential,['residential' 'unpopulated' 'food'],0
2024-10-16 17:30:00+09:00,2024-11-15 20:58:40+09:00,1533708,weekday,17.30-21.29,3,0.08,0.09,[3930335 1073121   24589],66.0,3,1.38,residential,['residential' 'food'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:53:40+09:00,1533708,weekday,21.30-23.59,2,0.01,0.0,[1073121 3930335],30.89,3,0.25,residential,['food' 'residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 04:25:10+09:00,1533708,weekend,0-5.59,1,0.0,0.0,[3930335],31.94,4,0.0,residential,['residential'],0
2024-10-19 06:55:50+09:00,2024-11-17 08:34:40+09:00,1533708,weekend,6-8.59,1,0.0,0.0,[3930335],81.62,3,0.0,residential,['residential'],0
2024-10-19 10:09:10+09:00,2024-11-17 13:21:10+09:00,1533708,weekend,9-13.59,1,0.0,0.0,[3930335],62.24,3,0.0,residential,['residential'],0
2024-10-26 14:00:00+09:00,2024-11-17 15:14:10+09:00,1533708,weekend,14-17.29,2,0.31,0.0,[3930335  668306],29.33,2,3.43,residential,['residential' 'unpopulated'],0
2024-10-19 20:26:50+09:00,2024-11-17 21:17:40+09:00,1533708,weekend,17.30-21.29,4,2.32,0.2,[ 339734  606466 3930335  668306],23.48,2,25.44,residential,['food' 'store' 'residential' 'unpopulated'],0
2024-10-20 22:17:10+09:00,2024-11-17 22:12:40+09:00,1533708,weekend,21.30-23.59,1,0.0,0.0,[3930335],25.31,2,0.0,residential,['residential'],0
2024-10-16 00:28:50+09:00,2024-11-15 05:24:30+09:00,850509,weekday,0-5.59,1,0.0,0.0,[3614442],58.88,3,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-14 06:00:00+09:00,850509,weekday,6-8.59,2,0.14,0.67,[3614442 1097843],55.69,2,1.91,residential,['residential' 'office_building'],0
2024-10-16 09:00:00+09:00,2024-11-15 10:46:40+09:00,850509,weekday,9-13.59,2,0.28,0.36,[1097843 3614442],57.13,3,1.91,residential,['office_building' 'residential'],0
2024-10-16 15:14:50+09:00,2024-11-14 16:28:30+09:00,850509,weekday,14-17.29,2,0.24,0.15,[1097843 3614442],51.44,2,1.91,residential,['office_building' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:59:00+09:00,850509,weekday,17.30-21.29,1,0.0,0.0,[3614442],60.7,2,0.0,residential,['residential'],0
2024-10-16 21:31:20+09:00,2024-11-15 23:19:20+09:00,850509,weekday,21.30-23.59,1,0.0,0.0,[3614442],25.02,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:42:40+09:00,850509,weekend,0-5.59,1,0.0,0.0,[3614442],120.1,3,0.0,residential,['residential'],0
2024-10-20 06:00:00+09:00,2024-11-17 06:00:00+09:00,850509,weekend,6-8.59,1,0.0,0.0,[3614442],90.62,2,0.0,residential,['residential'],0
2024-10-19 09:09:50+09:00,2024-11-17 13:49:40+09:00,850509,weekend,9-13.59,3,0.87,1.1,[1097843  424054 3614442],90.61,3,8.64,residential,['office_building' 'healthcare' 'residential'],0
2024-10-19 14:03:40+09:00,2024-11-17 16:59:20+09:00,850509,weekend,14-17.29,2,0.3,0.05,[1097843 3614442],27.44,3,1.91,residential,['office_building' 'residential'],0
2024-10-26 20:04:00+09:00,2024-11-17 18:14:10+09:00,850509,weekend,17.30-21.29,1,0.0,0.0,[3614442],58.17,2,0.0,residential,['residential'],0
2024-10-19 22:00:50+09:00,2024-11-17 22:56:30+09:00,850509,weekend,21.30-23.59,1,0.0,0.0,[3614442],27.48,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,1309310,weekday,0-5.59,1,0.0,0.0,[1643361],283.62,3,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:24:30+09:00,1309310,weekday,6-8.59,3,0.16,1.21,[1643361 1482218  299411],161.98,2,3.54,residential,['residential' 'store'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:14:50+09:00,1309310,weekday,9-13.59,4,0.32,0.6,[1643361 1492454 1482218  299411],245.68,2,3.54,residential,['residential' 'store'],0
2024-10-16 14:00:00+09:00,2024-11-15 15:51:50+09:00,1309310,weekday,14-17.29,5,0.88,4.69,[1643361 1707127 1492454 1482218  299411],157.9,3,3.54,residential,['residential' 'store'],0
